photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b3d8db5912193d490bd80e3343167bf83812490f.jpg,หลุมใหญ่มากกกกกลางถนน เลนกลาง ระหว่างแยกเพชรบุรี-ทองหล่อ กับแยกเอกมัยเหนือ,Very big hole in the middle of the middle lane between Phetchaburi-Thonglor intersection With Ekkamai Nuea Intersection,74
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f3ff761722e99e8efc33d076e6f0df402d04d349.jpg,ขายของบนทางเท้า,Sell ​​on the sidewalk,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/1a75af37ea5f019ca9887a51ddbd1bc8a5b66905.jpg,รถเก็บขยะ และรถดูดสิ่งปฏิกูล จอดบริเวณแยก ซึ่งบดบังทัศนวิสัยของผู้ขับขี่ตรงทางร่วมทางแยก เพิ่มโอกาสให้เกิดอุบัติเหตุทางท้องถนน,"Garbage collection and sewage suction vehicles in the intersection, which obscure the vision of the driver at the intersection. Increase the opportunity for road accidents",126
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/2c1b10096a1652bc4ea5efb209bc8a508e5be9f7.jpg,หลุมขนาดใหญ่ & ลึกบนถนนพหลโยธินบริเวณปากซอยวัดไผ่ตัน(หน้าคลินิกทันตกรรม)มอเตอร์ไซค์วิ่งผ่านเสียหลักจำนวนมากเสี่ยงเกิดอุบัติเหตุ,Large hole & deep on Phahonyothin Road at the entrance of Wat Phai Tan (in front of the dental clinic). Motorcycle runs through a lot of principles.,133
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/712c83c961e754315ae7e2bf665bf84ec3b78eee.jpg,ถนนพัง เกิดอุบัติเหตุบ่อย,"The road is broken, causing accidents frequently.",25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/c6a1a984d1eaee3c99a82afcea517ff39b91d1e1.jpg,Sukhumvit 101 pathway is broken.,Sukhumvit 101 Pathway is Broken.,32
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b6215a7aca34470260fc04df25ec0e34d44b65ed.jpg,น้ำท่วมขัง รอการระบายเป็นประจำเวลาฝนตก รบกวนส่งเจ้าหน้าที่เข้ามาดำเนินการแก้ไขให้หน่อยครับ ความสูงระดับข้อเท้า น้ำท่วมน้อยกว่า 1 ชั่วโมง,Floods waiting to drain regularly when it rains. Please send the officers to proceed with the amendment. Akkot level height The flood is less than 1 hour.,136
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/692954b429c60f16ce4ea72f61c03624152f7d36.jpg,ทางเดินเป็นหลุมบ่อ,The path is potholes.,18
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7e33af768b3f4f91c044451089ce870c84b77758.jpg,ไฟในสวนดับเป็นบางจุดมืดมากคะ,The lights in the garden are somewhat dark.,28
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b77ad86518c62cad4d819c0d471fa6b16d786213.jpg,ไฟส่องสว่างไม่ติดมืดแบบนี้มาเป็นปีแล้วครับไม่มีหน่วยงานใดเข้ามาแก้ไขเลย เดือดร้อนมากเสี่ยงต่อความปลอดภัย,The light is not dark like this for a year. No agency has come to edit. Very troubled at risk of safety,104
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/1c3326a14ab7cc7dee6e65ead4800048cd31a296.jpg,ขอร้องเรียน จอดรถบดบังทางเข้าปากซอยฉิมพลี 6/1 ถึงแม้จะมีเจ้าหน้าที่เอาป้ายคำเตือนขอ ความร่วมมือแล้วก็ตามยังมีรถมาจอดปิดบังปากซอยเข้าออกอันตรายครับ,"Begging to park the car to obscure the entrance to Soi Chimplee 6/1, even though the officer took a warning sign Cooperation, then there are still cars parked, concealing the alley in and out of danger.",146
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/c65602f025b8081661ec6e4f89f090d43df80b2f.jpg,มีรถตุ๊กตุ๊ก และรถแท็กซี่มาจอดขวางทางเข้าออกตึกจี และกินไปถึง2 เลนทำให้รถติดมาก,"There are tuk -tuk and taxi coming in the entrance to the G building and eating up to 2 lanes, causing the traffic jam.",79
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/ea7ea98722154a2edf4c6f2e435a258880457773.jpg,รถขยะ กทม คร้บ คันนี้เห็นวิ่งตรง กทม ใหญ่เลยไฟเบรกไม่มี ป้ายทะเบียนไม่มี สภาพแย่สุดๆขับกร่างอีกต่างหาก อยู่ในถิ่น 55,"Bangkok garbage truck, this car saw running at Bangkok, so there was no brake light. No license plate The terrible condition, driving in the area, 55",120
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/a7aee93f42e72719374f27427b79e67b477cec30.jpg,ถนนชำรุด เป็นหลุมบ่อ หลายจุด รถวิ่งลำบาก,The road is damaged in potholes. Many points are difficult to run.,40
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/6c79a6bd94c987142f9f65dc404864e6a49ea37e.jpg,ถนนเป็นหลุม,The road is a hole.,11
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7213c52100a50e52d14940341ac0f1f264df0949.jpg,"มีสุนัขจรจัด วิ่งไล่กัด คนที่เดินสัญจรไปมาในซอยแยก ของลาดพร้าว 94 หน้า พันทิพย์แมนชั่น หน้าบ้านเลขที่ 52, 56  โดยปกติสุนัขจะนอนอยู่หลังร้านก๋วยเตี๊ยวเป็ด  สุนัขอยู่มา 5-6 เดือน กัดคนเดิน รวมถึงคนขับซาเล้งไป 5 คน จนคนในละแวกนั้นไม่กล้าเดินผ่านและชอบวิ่งตามรถยนต์ รวมถึงมอเตอร์ไซค์ เวลาเปิดประตูบ้านก็จะเข้ามาในบ้าน","There are stray dogs chasing, biting people who walk around the alley of Lat Phrao 94 in front of Pantip Mansion. In front of the house number 52, 56. Usually, the dog is lying behind the Duck Duck Shop for 5-6 months, biting people, including 5 Saleng drivers. And like to run along the car Including motorcycles When opening the door, the house will enter the house.",318
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/ae0e3a6fb6e3cbeddc8eac3b587a8870ee55c677.jpg,ถนนชำรุด เป็นหลุมบ่อ น้ำขัง ขอบทางชำรุด,The road is damaged as a papaya hole.,39
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/65a333ae71c732aafd9e07e9347879c1025b0597.jpg,วันที่ 30 ก.ย. 65 ตั้งแต่ 19:30 น. ร้านอาหาร Don Asado ปากซอยเย็นอากาศ 2 แยก 3 ปล่อยกลิ่นควันไฟและกลิ่นอาหารย่างออกมารบกวนผู้ที่อยู่อาศัยในบริเวณใกล้เคียง กลิ่นแรงจนต้องปิดประตูและหน้าต่างค่ะ,"On 30 September 2018, from 19:30 hrs. Don Asado Restaurant at the mouth of the Yen Yen Yen, Air Intersection 2, release the smoke and grilled food to disturb those who live in the vicinity. The smell is so strong that you have to close the doors and windows.",191
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f3a6c007f6f42b6bc9c835d91cdff2f06228e34d.jpg,เสาไฟส่องสว่าง ตามแนวรถไฟฟ้า ตั้งแต่สถานีอนุเสาวรีย์ ถึง สะพานควาย บางดวงสว่าง บางดวงไม่สว่าง,"Illuminating Along the train line From the Monument Station to Saphan Khwai, some bright lights are not bright.",93
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/ae0c1d9f9d26a8aa9bb9c063772b6d5f11e348dc.jpg,พื้นทรุดริมทางเท้าหน้าศูนย์ราชการแจ้งวัฒนะ,The sidewalk in front of Chaeng Watthana Government Center,42
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/1b6131b23eb6c90e28e5e9749bfc4dd6d76913e8.jpg,ซอยจรัญ​สนิท​วงศ์​75แยก24​ ทางที่จะออก​ local road.กระจกมองมุมอับ​ มีทั้งหมด5เสา​ ทุกอันตำแหน่งมุมมองผิดหมด​ บางอัดก้อกดลงพื้น​ ทำให้คนขับไม่สามารถมองเห็นและใช้ประโยชน์ได้​ รบกวนแก้ไขและช่วยทำตำแหน่งให้แน่นๆด้วย,"Soi Charan Sanitwong 75, 24 -way intersection to Local Road. There are a total of 5 poles. Every position is all wrong. Thinly, press and press down to the ground. Causing the driver to not be able to see and use Please fix and help to tighten the position as well.",211
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/a912481cfbaa3f43611f726ceee6bd651838f5a6.jpg,แจ้ง  เขตบางบอนประชาชน มีความเดือดร้อน  เรื่อง  แอ่งน้ำขัง  ตลอดปีฝนตก น้ำท่วม  มากเขต  ให้ คำตอบว่า ไม่เกี่ยว ข้องตัองรอให้  น้ำท่วม  หนักๆ,Notify Bang Bon District There is trouble about the basin of water throughout the year. It rains a lot.,147
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/a158305a93c4ac7446d4ed29da8612a416d5ccf4.jpg,แมวจรจัด ขี้แมว,Cat dung,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/77491421de5102950837b12943604a91390fb46d.jpg,ไฟถนนดับ,Road lights,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/61fc6571422fa5ada1fbe7aa448a6ee53be95016.jpg,ตั้งแผงขายของขวางทางเดิน สูบบุหรี่ในที่สาธารณะ,Set up stalls in the path Smoking in public,46
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/836d51ac1ea1aff70a8638c7e3bedd262157ab81.jpg,แจ้งเรื่องฟุตบาทไม่เรียบเป็นอันตรายกับคนเดินเท้า,"Notifying the footpath, not smooth, is dangerous to pedestrians",48
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/0cf2ff11619320937db58dc9ec639a31c90b44bd.jpg,ทางเดินบนฟุตบาทชำรุด ไม่เรียบร้อยค่ะ ซึ่งเป็นบริเวณที่ลงbtsสายสีทองสถานีคลองสานมาแล้วเดินเข้ารพ.ตากสิน (บริเวณทางเข้าหน้าโรงพยาบาลเลยค่ะ)เดินลำบากมากค่ะ ยิ่งช่วงนี้หน้าฝนแถวนั้นมีการก่อสร้างจึงทำให้ดูสกปรกค่ะ,"The pathway on the footpath is damaged. Not finished Which is the area where the golden BTS BTS, Khlong San Station and walk into Taksin Hospital (The entrance to the hospital). It's very difficult to walk. Especially during this rainy season, there is a construction, so it looks dirty.",208
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/0b958a175c9b8c20a93a83394ce29df990a457a7.jpg,แจ้งเรื่องค่ะ ไฟทาง ( ไฟสาธารณะ หน้าถนนใหญ่ หน้าหมู่บ้านบุราสิริ พัฒนาการ ตรงจุดกลับรถหน้าหมู่บ้าน เลี้ยวเข้าเส้นอ่อนนุช ดับจำนวนหลายดวง ดับมาประมาณ 2 สัปดาห์ ขับกลางคืนค่อนข้างมืด รบกวน แก้ไขให้ด้วยนะคะ ขอบคุณค่ะ,"Report about the lights (public lights in front of the road in front of Burasiri Village, Phatthanakan, at the U -turn in front of the village Turn into the Onnut line. Extinguished many horoscopes, extinguished for about 2 weeks. Drive night is quite dark, please fix it. Thank you.",213
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/27838b94c62b9e99d38e6074eb19e4e6809f9511.jpg,ไฟยังไม่ติดเลยค่ะ ทำไมแจ้งจบงานแล้วละคะ,The light is not on yet. Why did you notify the job?,39
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/63cbc34dc606da92a9e816659d64560e5863740d.jpg,ไฟถนนฉลองกรุงไม่ติด คนเดินข้ามถนน อันตรายมาก,Chalong Krung road lights are not stuck. The pedestrians across the road are very dangerous.,44
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/2c26cb48a526eb68a4a3a2cdf285b8d88a770dbf.jpg,ไฟถนน หน้าคอนโดแอสปาย สาทร-ตากสินดับค่ะ,Road lights in front of the condo Sathorn-Taksin,39
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f87cbf79240c555d17b35399296c7dd49ed68f9d.jpg,มีรถจอดขวางเส้นขาวแดงหลายคันเป็นแนวยาว ในช่วงเย็นของทุกวัน ทำให้การจราจรติดขัดอย่างมาก,There are many cars parked in the red and white lines. In the evening of every day Causing a lot of traffic congestion,86
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/251685445c5d89f21243f9dc0158dfbd9b9c5814.jpg,น้ำท่วมขังบริเวณทางเท้าใกล้ปากซอยรามคำแหง 108 ความสูงระดับข้อเท้า น้ำท่วมน้อยกว่า 3 ชั่วโมง,"Flooding around the sidewalk near the mouth of Soi Ramkhamhaeng 108, ankle level height The flood is less than 3 hours.",91
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/caed98280003b43300d65716f52ab96b695b4a7d.jpg,พื้นที่ตรงนี้มีน้ำออกมาตลอดทั้งปีเป็นมานานมากแล้วไม่รู้ว่าเป็นน้ำประปาหรือว่าน้ำเสียที่ออกมาจากไหน มีกลิ่นและพื้นเริ่มทรุดตัวระหว่างรอยกับถนน อยากให้ทางทีมงานลงพื้นที่ตรวจสอบและแก้ไขให้ด้วยค่ะ,The area here has been water all year round for a long time and do not know where the tap water or the waste water that came out. The smell and the floor began to subside between the marks and the road. Would like the team to go to the area to check and fix it too,192
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/ddf381017206cb2875b682836102823c6eb320ba.jpg,พิกัด พหลโยธิน ซ.18 ไปจนถึงคลองบางชื่อ ไฟทางเดินบนฟุตบาท ดับนานเกิน 2 เดือนแล้วครับ ทั้งเสาไฟต้นสีเขียว และเสาต้นเล็กสีเทา (เอาจริงเสาต้นเล็ก ตั้งแต่มาติดตั้ง เปิดได้นับครั้ง ถ้าจะทำแล้วไม่เปิด ก็ไม่น่าทำเปลืองภาษี)แฟนมีการโทรไปแจ้งเขตจตุจักรแล้ว แต่บอกเป็นเขตพญาไทแทน แถวนี้คนไร้บ้าน หรือไม่ก็คนบ้า ก็พบเห็นบ่อยครับ,"Phahonyothin coordinates, Soi 18 to Bang Khlong The pathway on the footpath has extinguished for more than 2 months. Including green light poles And a small gray pillar (Seriously, small pillars Since installing Open to count If doing and not opening Should not be a waste of tax). Fans have already called to inform Chatuchak But said it was Phayathai instead This area is homeless. Or crazy people Found often",320
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7bdc3c0dc11d6794577d3f4c454cb05a062950ba.jpg,ไฟถนน หน้าคอนโดแอสปาย สาทร-ตากสินดับค่ะ,Road lights in front of the condo Sathorn-Taksin,39
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/5cd01d3ae868f509a25bbf135fd34c504d971538.jpg,ปัญหารถตู้ รถสองแถว จอดแช่ 1 เลนตรงหน้าป้ายรถเมล์เป็นประจำ จอดเหมือนเป็นอู่รถตู้ คนขึ้นรถเมล์ต้องเดินไปขึ้นกลางถนนเลน 2,"The problem of a minibus parked 1 lane in front of the bus stop regularly. Park like a van garage People get on the bus, have to walk up in the middle of the road 2.",119
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d2074fe8d2e78c4f9375b1b789868586f0785392.jpg,ไฟถนนดับ หน้าคอนโด The Key วุฒากาศค่ะ,The road lights off in front of the condo The Key Wutthakat.,37
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/99440afc8cfa206da2845570c7db8cfafc1a7d31.jpg,ขยะล้นถังริมถนน ป้ายรถเมล์,Overflowing garbage on the roadside of the bus stop,26
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d30e4097bb35a26924e88fda1ab1201dba3bea99.jpg,อาคารเมเจอร์จัดกิจกรรมบทฟุตบาท เสียงดังรบกวน แถวนี้คอนโดเยอะ น่าจะโดนหลายอาคารเลยค่ะ เป็นกิจกรรมเต้น 1800-2000 ทุกวัน ดังกระหึ่มไปทั่ว,"Major Building organized the footpath activities Disturbing There are a lot of condo around here. Should be hit by many buildings Is a dance activity 1800-2000 every day, loud and loud throughout",134
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/86674cb3491bbcc32a3c31063a3514e1ab335e2a.jpg,ไฟไม่ติด,Not on fire,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b5b36e2c69b2be3a82ca8d9dfd8a58ce41a99d33.jpg,กำแพงฟันหลอใต้สะพานซังฮี้ ฝั่งธน น้ำเอ่อเข้าทางร้านอาหารขนาบน้ำ อยากให้มาทำกำแพงกั้นน้ำโดยเร็วค่ะ ไม่งั้นน้ำท่วมอีกแน่ๆ,"The tooth wall is under the Sang Hi Bridge on the bank of the water. Would like to come to make a water barrier quickly Otherwise, the flood will definitely be flooded.",119
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/09f7624e3d7d84a8825d440e7c9115d94f8031fb.jpg,ไม่แน่ใจว่าตรงกับส่วนที่ต้องแก้ไขไหมค่ะ เสาไฟบนสะพานลอยหน้าซอยงามวงศ์วาน 47 ไม่เคยติดเลยค่ะ อันตรายต่อผู้สัญจรมากๆ บวกกับสภาพแวดล้อมค่อนข้างเปลี่ยวค่ะ,Not sure if it matches the part that must be fixed? The light pole on the overpass in front of Soi Ngamwongwan 47 has never been stuck. Very dangerous to passers Plus the environment is quite lonely,150
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/e30ca3e89cb812ba763bc99fcfb439ed202baa06.jpg,แจ้งไฟตู้ตัดตอนของงานไฟทางข้ามม้าลายปุ่มกด มีไฟรั่วออกจากตู้ครับ รบกวนให้หน่วยงานที่เกี่ยวข้องเข้ามาดำเนินการแก้ไขด่วนครับ เกรงว่าประชาชนอาจจะเผลอจับเสาไฟก่อให้เกิดอันตรายครับ,"Notify the cut cabinet, cut the episode, cross the cross -legged light There is a leak from the cabinet. Please allow the relevant agencies to come to proceed urgently. Afraid that the people may accidentally capture the fire pole causing danger",175
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/9781246d2b16ffe77e15668247609e9d94c1289c.jpg,จอดขวางทางเข้าหมู่บ้าน คอนโด จำนวนมาก,Parked in the entrance to many condo villages,37
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/2e164dae591a21e768cb02de1f32c567b3697698.jpg,มีคนปล่อยหมามาเดินเล่น แล้วหมามากัดอยากให้เจ้าหน้าที่ ที่เกี่ยวข้องมาดูแลไม่ให้เอาหมาออกจากบ้าน ถ้าเอาหมาออกจากบ้านให้สวมปลอกคอด้วย,"Someone released a dog for a walk. And the dog came to bite the staff Related to take care not to take the dog out of the house If taking the dog out of the house, wear a collar too.",131
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b8eedeb4ffc257d7ef14f216e868ba5896735499.jpg,ถนนเป็นหลุมอีกจุดในซอยสวัสดี จะเป็นถนนด้านหน้า UFM Fuji Super สาขา2  มีอยู่สองหลุมค่ะ,"The road is another hole in Soi Sawasdee. Will be a road in front of the UFM Fuji Super branch 2, there are two holes",85
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/a4952c53a1eebaba98922c1bdbc085756c60ee6a.jpg,ฟุตบาทพัง,Broken footpath,9
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b6705f048c2fced283e8b781d8df6ff2ebd35b19.jpg,ขับตรงเข้ามาในซอยสุขุมวิท 31 เลยสวัสดีแมนชั่นตึกสีชมพูมาหน่อยค่ะ จะเจอหลุมกลางถนนตามรูป ไม่ทันเห็นตลอดเลยค่ะ ยิ่งตอนน้ำท่วมยิ่งไม่ต้องพูดถึง อีกจุดในซอยสวัสดี จะเป็นถนนด้านหน้า UFM Fuji Super สาขา2 ค่ะ มีอยู่สองหลุม,"Drive straight into Soi Sukhumvit 31. Hello, a pink building. Will find a hole in the middle of the road as in the picture Did not keep seeing all the time Especially when flooding, not to mention Another point in Soi Sawasdee Will be the road in front of the UFM Fuji Super Branch 2. There are two holes.",218
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/9c3064bebd39aed5d1dc29def2856d58edc2c2c3.jpg,ถนนเจ้าคุณทหาร เสาไฟฟ้าไม่มีโคม และไฟฟ้าไม่ติด 3 เสา,Chao Khun Military Road Electric pole without lanterns And the electricity is not attached to 3 pillars,52
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/c3fb3b97778d084fae6d546a6c8befc77540ffc7.jpg,แท็กซี่ปฏิเสธผู้โดยสาร บริเวณหน้าวินรถตู้หมอชิต และใช้กริยาไม้เหมาะสม จำนวยหลายรายครับ,Taxis reject passengers In front of the Van Mo Chit And use appropriate wood verbs Remember many people.,86
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/cc36f9de6c1c0abd71d605745d49a3e592985110.jpg,ขอให้มีการบูรณะ ซ่อมแซม และเสริมความแข็งแรง “เกาะกลางถนน” บริเวณจุดกลับรถ ปาก ซ.ลาดพร้าว 5 และ ปาก ซ.ลาดพร้าว 15 เขตจตุจักร ทั้ง 2 ฝั่งของจุดกลับรถ (ถ.ลาดพร้าว ทั้ง ฝั่งขาเข้า และ ฝั่งขาออก)  เนื่องจากเกาะกลางในปัจจุบัน ถูกรถเฉี่ยวชนจนกระทั่งแตกหัก ชำรุด เคลื่อนตัว จึงต้องรื้อถอนออกไปเป็นประจำนานว่า 10 ปีแล้ว รวมความยาวของเกาะกลางที่ถูกรื้อถอนออกไป ประมาณ 2 – 4 เมตรได้  ซึ่งปัจจุบัน เกาะกลางที่คงเหลืออยู่ ก็เริ่มชำรุด แตกหัก มีการเคลื่อนตัวบางส่วนหลุดจากผิวถนน จนเริ่มเอียงออกมา และในอนาคต คงจะแตกหัก ชำรุดอีกเรื่อยๆ หากไม่มีการแก้ไขใดๆ  ดังนั้น จึงขอให้มีการบูรณะ ซ่อมแซม และเสริมความแข็งแรง เกาะกลางถนนทั้ง 2 จุดกลับรถนี้ บน ถ.ลาดพร้าว โดยหล่อปูนเกาะกลางให้มีขนาดใหญ่-สูงขึ้น และมีการผูกเหล็กขนาดใหญ่ และมีความถี่มากๆ เพื่อเชื่อมยึดติดกับผิวถนนด้านล่าง เสริมความแข็งแรงของเกาะกลางไม่ให้แตกหักง่าย หรือเคลื่อนตัวเมื่อถูกรถเฉี่ยวชนอีก,"Request for restoration and strengthening ""Island in the middle of the road"" at the U -turn of Soi Ladprao 5 and Pak Soi Ladprao 15, Chatuchak District, both sides of the U -turn (Lat Phrao Road, both inbound and outbound side) due to the current central island. Was hit by a car until it was damaged, so it had to be demolished for a long time that 10 years, including the length of the central island that was demolished about 2-4 meters, which is currently the remaining central island, which is starting to be damaged. Crack, some movement has fallen from the road surface. Until starting to tilt out and in the future, it will be damaged again If there is no correction, therefore, request to be restored and strengthen. The island in the middle of both roads, this U-turn on Ladprao Road, cast a cement island in the middle to be larger-higher. And there is a large steel tie And has a lot of frequency To connect to the surface of the road below Strengthening the central island not to break easily Or moving when hit by a car again",838
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f8438c356dae5ed1b7f8a378a12440bf4773dc0c.jpg,มีรถขายอาหารลงมาขายและตั้งร้านบนพื้นผิวจราจรทำให้รถติดภายในซอย สุขุมวิท 11 เป็นอย่างมาก ซึ่งผมใช้เส้นทางนี่ตลอดเพื่อกลับที่พัก,"There is a car selling food to sell and set up a shop on the traffic surface, causing the traffic jam in Soi Sukhumvit 11 very much, which I always use this route to return to the accommodation.",126
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/13030978ae97c0aa3d4f3d41166de74bd960d307.jpg,ไฟส่องสว่างถนนพัฒนาการช่วง ซอยพัฒนาการ 84-90 ดับมาหลายวันแล้ว,"Phatthanakan Road, Soi Phatthanakan 84-90 has been extinguished for many days.",61
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/249f3e02264cec03bc62f609efed901e2a4fd875.jpg,ไฟทางดับมาหลายปีแล้วค่ะ,The light has been extinguished for many years.,23
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/bb241e4e27e4ff4ee981dbefd2236eb06b430914.jpg,น้ำท่วมขังอีกแล้ว ความสูงระดับหัวเข่า น้ำท่วมน้อยกว่า 1 สัปดาห์,Flood again Knee level height The flood is less than 1 week.,63
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/44515c2767aa7cba83a4dcebf53df968bf12f9d2.jpg,วันนี้เป็นวันปิดงบประมาณ แต่ระบบคอมล่ม,Today is the budget closing day. But the computer system crashes,38
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/5d5028558f29e22e1dcc2f74923fb3437b649c29.jpg,สีขาว-ดำฟุตบาทจาง,"White-black, footpath faded",17
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/498be8318d52c0a8803deb309f3823dfa05673c8.jpg,เสาไฟส่งสว่างดิบมานานแล้วไม่มีเจ้าหน้าที่มาเปลี่ยนเลยค่ะ,The light pole has been bright and raw for a long time. There are no staff to change at all.,56
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/12726fb4bf2678daec734d6b4541b4c2946bcf21.jpg,ไฟส่องสว่างถนนไม่ติด บริเวณตรงข้าม BRT นราราม 3,The light does not light on the road. Opposite BRT Nararam 3,47
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/88556ce38923f42444d0f148f51f21685a0abc85.jpg,ผิวจราจร ทางขึ้นสะพานข้ามคลองศาลเจ้าชำรุด ผิดขรุขะ อันตราย,Traffic surface up the bridge over the canal. The shrine is damaged.,58
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/02acfbe75e380a498edcb77043eb3268e1c9f7ef.jpg,ฝาท่อและถนนชำรุด,The pipe cover and the road are damaged.,16
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/754f8de9643cbf799e8b66f9ef70351f31488883.jpg,"จุดเสี่ยง จราจร  , ซ้ำซากวันที่ 30 ก.ย.  ถนน นานาเหนือ 600 ม. รถติดมากเพราะ มีรถมากกว่า 16 คัน (15-16 ) จอดในเขตที่มีเครื่องหมายจราจรห้ามจอดตลอดแนว   ผิวถนนหายไป 25% ขอให้เจ้าหน้าที่ใช้กฎหมายตาม พรบ จราจรทางบก 2565 ขอใบสั่ง ล๊อคล้อ อัตราสูงสุด","Risk points, repeatedly on 30 September, Nuea Nuea Road, 600 meters, very traffic jam because there are more than 16 cars (15-16) parked in the area where there is a traffic mark, do not park throughout the road surface, 25% disappear. The officials use the law according to the road traffic in 2022. Request the highest lock.",244
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/13d2f70f6b605b65f4af1f5debe001cb86991a63.jpg,"จุดเสี่ยง จราจร  , ซ้ำซากวันที่ 30 ก.ย.  ถนน นานาเหนือ 600 ม. รถติดมากเพราะ มีรถมากกว่า 16 คัน (12-14 ) จอดในเขตที่มีเครื่องหมายจราจรห้ามจอดตลอดแนว   ผิวถนนหายไป 25% ขอให้เจ้าหน้าที่ใช้กฎหมายตาม พรบ จราจรทางบก 2565 ขอใบสั่ง ล๊อคล้อ อัตราสูงสุด","Risk points, repeatedly on 30 September, Nuea Nuea Road, 600 meters, very traffic jam because there are more than 16 cars (12-14) parked in the area where there is a traffic mark, do not park throughout the road surface, 25% disappear. The officials use the law according to the road traffic in 2022. Request the highest lock.",244
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/3b8d8e5e748e4c6831333b6b7a2ae0fe064f091c.jpg,"จุดเสี่ยง จราจร  , ซ้ำซากวันที่ 30 ก.ย.  ถนน นานาเหนือ 600 ม. รถติดมากเพราะ มีรถมากกว่า 16 คัน (8-11 ) จอดในเขตที่มีเครื่องหมายจราจรห้ามจอดตลอดแนว   ผิวถนนหายไป 25% ขอให้เจ้าหน้าที่ใช้กฎหมายตาม พรบ จราจรทางบก 2565 ขอใบสั่ง ล๊อคล้อ อัตราสูงสุด","Risk points, repeatedly on 30 September, Nuea Nuea Road, 600 meters, very traffic jam because there are more than 16 cars (8-11) parked in the area where the traffic mark is stopped throughout the road surface, 25% disappeared. The officials use the law according to the road traffic in 2022. Request the highest lock.",243
