photo,type,label
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e273115f1ec5d1b9dfe55bbce3575147630f3f6d.jpg,"ความปลอดภัย,ท่อระบายน้ำ","Safety, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/862a36c08417bbd5b958e241b30eab20fcfc04fc.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/54b231e20a861735260929e9c1b030b45c7cead5.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c3fcdc7e45d648057129351f6923b3b5d649d5e7.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/be86cb7e343c6adcf137d39f737282489e0adc1b.jpg,"ร้องเรียน,เสียงรบกวน,ความสะอาด","Complaint, noise, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/666e30d574900f0e3bd1a0f4be5b6e49535f1e01.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bd8d80ee187213637eb4e93448a89bff9e92454f.jpg,"เสียงรบกวน,สัตว์จรจัด","Sounds, an animal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/353414112c66cc92f29802b8f6b4a1a6e712edfc.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/668836e655b73a0ccb6d9631f2aa6e8a500f57af.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0bfe5f9a9cd9eb619c7c7612d87b6dfdc448ac10.jpg,"เสียงรบกวน,สัตว์จรจัด","Sounds, an animal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/39c3fc9d94765ec3c0495ad70de8fa603383182e.jpg,"เสียงรบกวน,สัตว์จรจัด","Sounds, an animal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/35bf5206fe1b589c3b8e84d1805fca53e995dee7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ea3b54cbd7cbeec1c24fe8dd9224a8fda43ebd92.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/661e2b4ba0eab068856afc80238a55038d4963a8.jpg,"ถนน,ทางเท้า,กีดขวาง","Road, sidewalks, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7ff10708422ae4be2a74084e30193665e351e18f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/df222f4f34acbb3b0d06bc6129db20dd821a10ec.jpg,"สะพาน,ความปลอดภัย,เสนอแนะ,ถนน","Bridge, safety, suggestion, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/32c26482f2b2c6a3d3c83cfac3b8082403f17098.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9d0df1dd01c375fc42b9da1f77278443a23398d2.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/653e838178528e72f6164f13c6a9690d1981fb2a.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa9a949f040598528a23fdb0c0af764276f1d057.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4bfcaff2440f100aef6d71b50483c5f5a7528082.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d53a3e2bb9ad28e023eec992421c3659482a6d6a.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/daaa16b4f118da9fb36824b42f2209fa154c3ced.jpg,"การเดินทาง,ทางเท้า","Travel, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a53aeb612bb5084c4b0607ccdf133a969bd8cce0.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/305fdc9b2295f8f3b9f90bfe4c20ea7f6251ac46.jpg,"ถนน,ทางเท้า,กีดขวาง","Road, sidewalks, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ba045130737ddbd278ab1d50ac29d042883486ce.jpg,"ถนน,ทางเท้า,กีดขวาง","Road, sidewalks, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/857a6c093de5fd61395ea697f429bded0b816ac0.jpg,"ทางเท้า,ความปลอดภัย,แสงสว่าง","Sidewalk, safety, light"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5ace96f32d85c33c0433fc4d32ad53796556d9fe.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ed768077b90975a8a99b74ae1cf547e050a9dc84.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cf15813b9f52dcf58a1bdecc96db762eaa8936a5.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/40419267cb06a4760dc73d719fe119b4a527e621.jpg,"แสงสว่าง,ถนน","Light, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/920806e8207978cdfd5db44a97a75a3fe923d53d.jpg,"สะพาน,แสงสว่าง","Bridge, light"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/117645447bacff194b109ba054c04c908bdf9957.jpg,"สายไฟ,ต้นไม้","Wires, trees"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5b0c9afdd19d71ab7a24f99b96538c136d135529.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/13a22d3d8051caa22205b37f62cca809f1088dbe.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ae416141ee3bf2acb6ab7f4d385735b5d2521378.jpg,"ห้องน้ำ,คนจรจัด","Bathroom, storage"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/113be608d958d915341d114ad4acef63ab9379d2.jpg,"ต้นไม้,ความปลอดภัย","Tree, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a2ac1ae6065d2a9e7ebd4f7616fc582abf311680.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2415653e7f169e33aadc240f17b1e418030e8514.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c059ebdae403ee2ff1a0d038704333ab64568e60.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/26f65a928973cd1132b1574520e48071e324ebc9.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/57bc02e9bd29b1605118bf5c3536d34841703921.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b04e22a6be824808b07cf1e70a993104dbffe6c6.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3203b5152739189d89e564a7a8cdb052f682e83a.jpg,"ถนน,เสียงรบกวน","Road, noise"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c90130df375b3a45013819b80a33f4925bfdce8f.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/45b0a9089e641e83eb86f6a36f48cb5fc65006e7.jpg,"ถนน,สัตว์จรจัด,สายไฟ,ความปลอดภัย","Road, razor, wires, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3876a1fdc10b815ecf85133658b17775701b9397.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/833d0c18e4e3bce21df3342d9d3f249708759a2e.jpg,"ถนน,เสียงรบกวน,ท่อระบายน้ำ","Road, noise, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/907ff8b60d6f6e176787e4aa6aec0dbb622ab921.jpg,"ต้นไม้,สายไฟ,ความปลอดภัย","Trees, wires, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f46da4c749f4ca8b93af29f36591f4d9a931372d.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fc8140b90f78bd7eda3bb741dcba5f0b09fc45ca.jpg,"กีดขวาง,ทางเท้า","Obstacles, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/98d2a83f9c88bfa6a786c9710dcea8e09f8a24a4.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/15fcb1fbd731cb1fcc97f0058599580764ddad26.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5a212c00c61fc1f4c25f842c28ec2e0f7aa570d8.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9914682e7bd12ae3bb270e6a850d8041d805e032.jpg,"สัตว์จรจัด,เสียงรบกวน","Arranged animals, noise"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d8029534d690177aa0d25e6657ddbd742b5b27c1.jpg,"แสงสว่าง,ทางเท้า","Light, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/50e6fa78da59c97e91495619f894c8066d4d90ac.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/72eb527b914d608e3091d707e11318ce7ff57ee6.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/44014fe2c91104b64589da845132cffbf4a3a56c.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18613a243220622ba36217f75d937889da5e1e52.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8e274c65b6ba263b721eadbb4d746112af6e645c.jpg,"จราจร,ถนน","Traffic, Road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9603daa37eed376fdda3ea28819c37e751e01418.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d6fb7bcd3d06e51546836d30751d3f505adbf89a.jpg,"แสงสว่าง,ถนน","Light, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/08d3a5783a32048e5109ec4013c9d050c8b2c6fc.jpg,"ความปลอดภัย,จราจร","Safety, Traffic"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5c8cb101e1614236bd9f5c41b5d63f6b07adf6fa.jpg,"ร้องเรียน,ทางเท้า","Complaint, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/52dd48b817d5f007a8f4ad004e666472404dde74.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8fdcff4600b0c9e9b861eb3c414c6dd4240f8685.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eef620724e70c27edbdfd31587fa600cfeffbcbc.jpg,"คลอง,ทางเท้า","Canal, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/db6bea74a4ed8bd97b559a13c474e187f2ab67eb.jpg,"คลอง,ทางเท้า","Canal, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e011e59029ceb56463f0df8504280c703f659acc.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8efe894b99e65098b59177ef53ea842d53e1f62f.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a535f398314ad82d6d975e718e33462edb97a466.jpg,"ความปลอดภัย,คนจรจัด","Safety, organizers"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3877c20e1856a5f6cbf837be8ad44ca6fe8d88e9.jpg,"ความปลอดภัย,คนจรจัด","Safety, organizers"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/667279916cfbb42e9a55519349ef4a9f8efaf232.jpg,"เสียงรบกวน,ถนน","Noise, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/02e0944364ef8c418d883171af6524977133e103.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/db61d80f86ecc0e339c05ef4506c59bcbe04efa6.jpg,"ความปลอดภัย,แสงสว่าง,ถนน","Safety, light, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6d835b8c47ce616f8e392e7d688a154530677870.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c9eadb617ebb6a4a8fe4ac5943ba37e96972b95c.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/999eff3c8d1357a56024b941f5d666d6103fd0f0.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f3eec1c86d5d9f5e090abb67e67a9fe34e76abd7.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0f15b3550fa5f31dd1189e417c3813067f822dc3.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/92fffefcfc9d2b845b8639ea178307a0a4b9943d.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/48340b3afe69ee680a035bcb032672e36786eea3.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3e7dfd74f928fc4f3ea3e02d48e643ff4c3b76af.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/537e3fd679f710412d87ca82a81161f16232b1c4.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5c172f0ae846b1964e9ee1d1783d576d9fc085d8.jpg,"แสงสว่าง,ความปลอดภัย","Light, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2d5a7494394ea1d1bc18ee44bed7d63c96f182a9.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7184592b5fb40f3bd35cd0fb53bd63fa94ee4147.jpg,"ทางเท้า,ความปลอดภัย,เสียงรบกวน","Sidewalk, safety, noise"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3dbd33d560403c8c2f76e88f2d08d365a63846a2.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d9a1560f61e6725b872f9f609ed1d46dab9fda44.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eeeebd83545521ad32ddc206368ce48d4e2f96f7.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9d15f3bbc56a33ed50643ad3c03d02810961cd8d.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ddc2378ac50404b30876caa4c33e0d8b0e30c56a.jpg,"แสงสว่าง,ทางเท้า","Light, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a077cada00edea86d79047494326d73b740265d9.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b95cb5cc1ec43a29ce359321f6d04bb2a5eb782e.jpg,"ทางเท้า,ความปลอดภัย,แสงสว่าง","Sidewalk, safety, light"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/45c0fe22c1fff466f3f421782507846439314376.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4f507ad90102cad4ae7b162404d5dccdc677286c.jpg,"ความปลอดภัย,ถนน,ท่อระบายน้ำ","Safety, road, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cc7f54991f565047b8515ba71f2f0d8905b3c013.jpg,"น้ำท่วม,ถนน","Flood, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/63d1aa45544065d6c7269095a10fb116ec7b49e5.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5b8b7ba39c30e0b68889386701023085b48c0cbd.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b22656b637bf166748e26df7244b2bee9658226.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4e6d48ec4201245c44bb12f757650911eb011e2d.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/16595e42c7663d0a65c4f26ed0442a7bface7480.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4c272de9be6eb241baf229711c7a236e78baf7f8.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/121122ab4c2f801711ebecf12d9e3bf6928d8b6f.jpg,"ถนน,สายไฟ","Road, power cable"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b5ea76046ce74ab9645fae8514a7ba1ce8a48fa1.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0aa6c62f6eca9fb5c0657484104f5605ef8e9e1f.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0e8405308de817b8196ad9fa54e53f3df74098d2.jpg,"น้ำท่วม,ถนน","Flood, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8bcc595306de735218dd2061a90b9c58a31298ea.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4606286c34cb6662aeee010f34ae5ce4d47d2083.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6d0ac43092adf6d83a769a6ad7d259da391a044a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/42f4e68dbcad788d12833f7b809faa6c4eca10d8.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b122eb73b542ee77fd6d8d9f9bb4e0ed799dd4d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ca293923888bc64b0b3dc4279c5b79d83098943d.jpg,คนจรจัด,Stray
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/300557b182955e8b2e607a32bd7f27879ff0ab7b.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9f29f8cdf4446d1fad3aa24c4804872991eefed8.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3ced5c280fdc1b647d8d40ec93028bb047f8e2ce.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d065982066c6f0d9cdb1a6d22fab0709def7d7cf.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/17c78488313fb29d9ea91daf438a8c174eccf706.jpg,"ความสะอาด,ทางเท้า,ท่อระบายน้ำ","Cleanliness, sidewalk, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3ab72ea4c40cedcebea402629cfec6790deb8ebf.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2fdc2b9d471fa7858f52f0ae7513e1b94fe23218.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b3152df46d20d5a757734cd4331a7f8a1f989da.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/71f07778f7af2c789109eac52ed8f2b0d77f1d1f.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d0631a37397424dd72826bd5597850a1fd946ad5.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3bf35d7c6eff676a2fb5dd5cc478e301cb6adaf8.jpg,"สัตว์จรจัด,ความสะอาด","Arranged animals, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ae4c685876175b925b708f0c99985032cca148b4.jpg,"ห้องน้ำ,น้ำท่วม","Bathroom, flooding"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0f8ad5dcb99a573b1380c9c7b63096ee8d9615ee.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/391133bea01e39d6187e62dadd0ff70b7c7bdff8.jpg,"คนจรจัด,ความสะอาด","Stray people, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e69d00452a61f6f0af7ab248979541e11278ac2d.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3b0af06f1e9bea39b58dde585563f3e9981a2499.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1d14444443b84ce325e6093750b588c6f9bcd5f9.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b62d750eae72c7b22b1b804da56ebf6f2a1ae0dc.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/050fe8d43bc72607d95a01b85ed8dfc372503829.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9b88ed521ad9f3f59e414403f36861ee908d11a2.jpg,"ร้องเรียน,ทางเท้า","Complaint, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9e8076edd3ac56f3807f3c826f051efeb1fe5e32.jpg,"ต้นไม้,ทางเท้า","Trees, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d3ef5efcedfdea6b4cdd5ddfc469ce1745dfb4c2.jpg,"ทางเท้า,ต้นไม้","Sidewalk, tree"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/afbb54e03a5eb3be84173c5718cee8c47158b0d7.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7e7a5e89dcdd46f565e88f048a99b1eaf2dd3273.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6e9227e1640d78ffbb40ea53a87ddd42ac9c552c.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c49c8e8d1f0e1a44d1e4c5ab0246208bb47e9d76.jpg,"ความปลอดภัย,จราจร,กีดขวาง","Safety, traffic, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b1c0462db92f3f0cae20ad9c25220fecc179cd55.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3f6ad55ac0cf7ee4a1a53c62df3cb47b347cfa48.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ac7195b2e00d73e67ee938583ff42d97332ae88d.jpg,"ถนน,ทางเท้า","Road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/14266a57c50bcb6ded3326beedc2e072172ab188.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f0bd25843f26d57920c138bb86ca5a8fa3a7661f.jpg,"คลอง,น้ำท่วม","Canal, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/22df42a20f159cd1402c7bd434a5e102ca15b391.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3f08e6c12e339d71d4bebc24df5b342214d3d59a.jpg,"ถนน,เสียงรบกวน,สะพาน","Road, noise, bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bdf6b418e3a4e0788cce1327c717fccfe723be2c.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8730a0fc7483a8b603755191c5dddeacd05f72e6.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b7040b5796f29d69b962e8ec65386023588c43de.jpg,"ความปลอดภัย,ทางเท้า","Safety, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0bdea8a98a4f29178658027a6f168e0e7c1c9389.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5ffe6a4205cb4f94bc3aeb071f6684f2f41d8ba9.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/41372cef3f26471cf5b8a3dd928bf8b695691bd4.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cf4d2b822eb4534b1860be113c8c7ed6e1698f9e.jpg,"สายไฟ,ต้นไม้","Wires, trees"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e46192e45f13bce4b9a43ca5e1e074e7aed5fb96.jpg,"คนจรจัด,สะพาน,สายไฟ,ทางเท้า","Stray people, bridges, wires, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5d620ea430b1300d97b10d924d35565ac6d564a5.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/65f554d433f3a0f347db48d8427130ab8e1b1041.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/71efc39d9e7735c4f7ce7075e69be213c807e48a.jpg,"เสียงรบกวน,ท่อระบายน้ำ","Noise, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a7eec4d05b784f424820cfc5e9b2e90c2b7b2a1a.jpg,"ถนน,ร้องเรียน,ท่อระบายน้ำ","Road, complaint, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/34d675e8134aaaed19836b32a91abc1044d57500.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fc83acd8a668d363afffac1d724f6d4fa0367c00.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/77d8f80bc999d174789565365826dc089d35f0a0.jpg,ร้องเรียน,appeal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/adec662214e4ee64162f2bf9d9780622e2d17174.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f3851175dcea78ab8b7a042b051b9326f5802f08.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d2843307c56369e5898664cc6012a92a02f2e484.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/17b54d08ad046e2e2682f446c169b375957327fc.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4d8dd0c32920cdd38604f7c046d7add061c21b34.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/25e0ad871ee4131f1213c369bfde3efc29dabb9b.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6c60fc1d01a3c9be3ba8469c1880fa5c31e1316d.jpg,"กีดขวาง,ถนน,ทางเท้า","Obstacles, roads, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a51c1132947d20229ad6adf9c9dc187c89d668d2.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/14bae9c051f578a53819de721a7fda211b97715f.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fca8e3394244910331117a523c8b1d9a171097b3.jpg,"น้ำท่วม,แสงสว่าง,ความปลอดภัย","Flood, light, safety"
