photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/100fe0eae6c41549d330d030269bd12e4ea834f1.jpg,ขยะในห้องแถว,Waste in the row house,12
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/567c39983654f3f3033e0986dd93ec3a596fe5f8.jpg,มีการทำรั้วกั้นที่ดินล้ำมาบนทางเท้า แบบถาวร,There is a permanent land fence on the sidewalk.,43
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eaf557013395fb15d8f626c9560b4bb281a99e5e.jpg,เศษหินตก กลัวล้มมอไซต์เบรคแล้วลื่นล้มครับ และยิ่งฝนตกด้วย,The stone fragments are afraid of falling down the brake site and then slip. And the more it rains,57
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/39e0f69d0cbfc041e48d2a120cd9d2a7d32d968a.jpg,ถนน ริมทางรถไฟสายเก่า หน้าเอื้ออมรสุข อพาร์ตเมนต์ เป็นหลุมทางยาว,"Old Railway Road The face of Umorn Suk, the apartment is a long hole.",64
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dc4d4b2de29f1a1988a974b5196d49ab2ada09da.jpg,จอดรถในที่ห้ามจอด,Park the car in a prohibited place.,17
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/21958ea44e8fcf3f49ff3c1bc0ff44dbf24e1abb.jpg,กิ่งไม้ลั้มเข้าไปในบ้าน..ถะลุหน้าต่าง..,Branches into the house ..,39
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/242653497f6a7d509869625dd12dcc6ff36d2580.jpg,พื้นชำรุดเป็นบ่อทำให้เกิดรถล้ม,The floor is a pond causing a car to fall.,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e41c42876a02b591d5a2bbc11f20ef04b1f9b893.jpg,พบการชำรุดของทางเท้าบริเวณริมกำแพงสถานทูต ซึ่งชำรุดมานานพอสมควรแล้วแต่ไม่เห็นมีการซ่อมแซม จึงอยากให้ช่วยตรวจสอบด้วยเพราะจุดนี้อยู่ในพื้นที่ที่มีคนเดินไปมามากตลอดวันเกรงจะเกิดอุบัติเหตุได้,"Found the damage of the sidewalk at the edge of the embassy Which has been damaged for a long time but has not seen repair Therefore would like to help check as well, because this point is in an area where many people walk around all day, afraid of an accident",187
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f928bee59c817d2804babd1366e920290040ff3a.jpg,พื้นชำรุดเป็นบ่อทำให้เกิดรถล้ม,The floor is a pond causing a car to fall.,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/af820e51157f0f1d5c2c60ceb3fb934cecbcc944.jpg,ป้าคนนี้เอาขยะมาทิ้งที่ว่างๆข้างอพาร์ทเม้นท์,This aunt took the waste to leave the space next to the apartment.,44
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5fb9cd4aeaafee984e4cca39a8ace065105761b0.jpg,ไฟสัญญาณจราจรข้ามถนน  เริ่มมีต้นไม้บังบริเวณเกาะกลาง,Traffic lights across the road Began to have trees covering the central island,52
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fe153a23630c632e9da46f72aa15ff4f4a47bbf8.jpg,ป้ายซอยหาย แจ้งครั้งแรก28 กยไม่มีความคืบหน้า,The first alley sign is lost. 28 No progress,44
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b85863cd22150ca70f1177159be580c8edf00127.jpg,ฝาท่อชำรุด,Damaged pipe cover,10
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4ec89a0481320d23504be4b3e340262107f03794.jpg,แจ้งปัญหาร้านอาหารเปิดเพลงเสียงดังค่ะ,"Report the problem of restaurants, open the song loudly.",37
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/15e9f7277edad7d28a9e41ed0121426922188dd8.jpg,ฟุตบาทชำรุด สาเหตุเพราะมีรถแท๊กซี่ขับขึ้นไปจอดบนฟุตบาททำให้เสียหาย,The footpath is damaged because the taxi drives up to the footpath causing damage.,66
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/441e29820c6a75b134288fa24b7d9e9f5272bc4a.jpg,ป้ายรถเมลไพดับตรงกันข้ามซ.ศรีบุรพา 21,"Melpai car stop, opposite, Soi Sri Borpam 21",38
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18e6db5287a298653882e1d694cd8a2a6fd6e9fc.jpg,ช่วยซ่อมถนนให้หน่อยครับ,Please repair the road.,23
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/11fb473527f6370f746fd8ca536c7511b86902a5.jpg,ช่วง 6 โมงเช้า ตั้งแผงขายลอตเตอรี่ขีดขวางทางเดินเท้า,"During 6 o'clock in the morning, set up a lottery stall to obstruct the footway.",52
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/413e76fb9cc2a6b079c69561ec6fd760926e55a1.jpg,อยากให้มีการตัดต้นไม้ต้นนี้ออก กีดขวางหน้าบ้าน,Would like to cut this tree out Break the front of the house,46
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fc07ab99a2a7ac96d04641c2ae60b304c05abab0.jpg,มีหลุมในถนนบริเวณคอสะพานพิบูลย์สงคราม,There is a hole in the road around the Piboon Songkhram Bridge.,37
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e07aa6469332d4f5c09b8ad6c502670da8f6ad4e.jpg,รถอภิสิทธิ์ชนของเขตหนองแขม ขึ้นมาจอดบนทางเท้าได้ แจ้งครั้งนี้ครั้งที่ 3 แล้ว ยังได้รับการปกป้องจากเจ้าหน้าที่ของรัฐ,Abhisit cars of Nong Khaem District Can park on the sidewalk This 3rd notification was protected by government officials.,115
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b36705042b3c9c295a4eb0e3eddff3d2bf72c1cb.jpg,มีการส่งเสียงดัง เหมือนจะเป็นพิธีกรรมทางศาสนาของอิสลาม เสียงดังมาไกลมากเหมือนมีการใช้ลำโพง เสียงจะดังตอนช่วงเย็นๆกับตีห้า ซึ่งรบกวนการนอนมากๆ เสียงมาจากโซนหนองจอง เป็นมานานแล้ว ไม่เข้าใจว่าทำไมเจ้าหน้าที่ถึงยังไม่ไปห้ามปราม ศาสนาควรจะเป็นสิ่งที่ขัดเกลาจิตใจไม่ใช่เบียดเบียนผู้อื่นแบบนี้,"There is noise. It seems like a religious ritual of Islam. The noise came as far as the speaker was used. The sound will be loud in the evening and five o'clock. Which interferes with sleep very much The sound comes from the Nong Jong zone. It's been a long time I do not understand why the authorities have not been dissuaded. Religion should be something that refines, not to encroach others like this.",286
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/005949378d6ef79be2375d61c6b3e4447f368dd1.jpg,พื้นที่ข้ามถนนไม่ปลอดภัย มีมอเตอร์ไซค์ขับหลายคัน น่ากลัวกับคนเดินเท้า,The area crossing the road is not safe. There are many motorcycles driving. Scary with pedestrians,69
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a41499911e96d0da4b33d96d5bc8693f0be37c9f.jpg,อพาร์ตเมนต์​ยังคงปล่อยให้สุนัขเห่ารบกวน เวลาตี 2 กว่า รบกวนเจ้าหน้าที่ดำเนินการตรวจสอบให้หน่อยค่า,The apartment still let the dog bark at 2 am at 2 am.,97
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/515dc8cb0d37cf951e23c081c2309258b71fbd2d.jpg,ไฟถนนดับ,Road lights,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/622a3ee3730273fa9b332148190c042874332f85.jpg,ร้านอาหารตำนานคนอีส่นเปิดเพลงเสียงดังมากทุกคืน เสียงเบสดังกระหึ่มจนกระจกในห้องบนอาคารชั้น21สั่น รบกวนการพักผ่อนมากๆๆ,"The legendary restaurant, the people of the music, played the music very loudly every night. The bass sounds so loud that the glass in the room on the 21st floor building trembled. Interfere with a lot of rest",116
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f6078d736872c31fbfdf764228b94fa27de84c24.jpg,ฝาท่อยาวๆด้านหน้าร้านย่างเนย มีรอยขุดเจาะที่ลึกพอสมควร วันนี้มีจักรยานยนต์ล้มด้วยกันถึง 2 คัน 1 ในนั้นคือแฟนของดิฉันเอง ดีที่ไม่เป็นอะไรมาก คนที่เข้ามาช่วยเขาเล่าให้ฟังว่าไม่กี่วันที่ผ่านมาก็มีคนล้มตรงนี้ จนน็อกหมดสติ อยากฝากให้ส่งเรื่องดำเนินการแก้ไขค่ะ ขอบท่อตรงนี้โผล่และมีร่องรอยการขุดที่ลึกพอสมควรเสี่ยงมากๆที่จะเกิดอุบัติเหตุ รบกวนก้วยนะคะ ขอบคุณค่ะ,"Long pipe lid in front of the shop, grilled butter There are a lot of deep drill marks. Today, there are 2 motorcycles falling together. 1 of my own girlfriend. Good that is not much The person who came to help him tell me that in the past few days, people fell here until Knock unconscious. I would like to send the matter to proceed. The edge of this pipe appears and has a very deep digging traces. Very risky to have an accident. Please. Thank you.",355
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eb17e5eaba774087bc90d8827d98ebc51e04b17a.jpg,เสียงเบสความถี่ต่ำจากสถานบันเทิงแยกเหมางจ๋ายดังมากรบกวนครับ นอนไม่ได้เลย,The low -frequency bass sound from the entertainment venue is so loud and disturbing. I can't sleep.,72
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a01ed97e3f2eb575149bdaddeb5fd5f04f1ff089.jpg,ไม่มีเส้นถนน ไม่มีป้ายทางโค้ง,"No road lines, no curve signs",29
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dd749703c73388fb93f90c8ad2fa65382f578988.jpg,ถนนเป็นหลุมน้ำขัง เคยมาซ่อมแล้วแต่ชำรุดอีกเพราะมีรถคอนเทนเนอร์วิ่งเข้าออกประจำค่ะ,The road is a water hole. Have been repaired but damaged because there are containers running in and out regularly,81
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4d6cdea12f7cac79a5429d336da913ab336e1106.jpg,ถนนเป็นหลุมใหญ่มาก หลังสวนรถไฟใกล้ hi mall,The road is a very large hole. Lang Railway near Hi Mall,42
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ae883966a3b1e7fcbcee34fd7fd3c78980cc0127.jpg,ตั้งแผงขายของ และตั้งล้ำมาบนทางเท้าทุกวัน รวมถึงวันจันทร์ แล้วเมื่อเลิกขายก็ไม่เก็บแผงออกจากทางเท้า,Set up stalls And set up on the sidewalk every day Including Monday And when the sale is not collected from the sidewalk,99
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/59659701157564ccb479a83dc740fbd3fd2c1b6b.jpg,เจอะเสียงดังมากค่ะ นอนไม่ได้เลย,I am very loud. I can't sleep at all.,31
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b7c5cc7341a5940972325ec82c7fc1886667811.jpg,ฝาปิดท่อน้ำชำรุดทั้งซอย (รามคำแหง 53) กลัวว่าซักวันนึงจะเดินเหยียบแล้วพลัดตกลงไป,The water pipe cover is damaged. The whole alley (Ramkhamhaeng 53) is afraid that one day will step on and fall.,80
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eccdfddcc3757d92a615a95c28692fedc8ce0f69.jpg,1. แจ้งพื้นผิวถนนเป็นหลุม ขนาดใหญ่ เสี่ยงต่อการจราจร2. มีแต่รูปใน google map ครับ เพราะขับรถผ่าน ลงไปถ่ายไม่สะดวก3. แยกบางพลัด จุดสังเกต หลุมอยู่หน้าธนาคารออมสิน4. รับการแจ้งเตือน,"1. Notify the road surface is a large hole at risk of traffic 2. There are only pictures on Google Map because driving through Not easy to shoot. 3. Bangplad intersection, the landmark in front of the Government Savings Bank 4. Notified",185
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8a74c4c042690c5d7551b9aa1e4b5718c4de6ad9.jpg,สถานบันเทิงแยกเหม่งจ๋าย จะมีร้านที่เปิดเพลงแนว edm เสียงเบสดังมามาถึงคอนโด ชั้น19 รบกวนตรวจสอบดเวยครับหลายร้านเลย บางวันถึงตี2เลย,Meng Jai Intersection Entertainment There will be a shop that opens the EDM music. The bass sounds come to the condo on the 19th floor. Please check many stores. Some days until 2 am,129
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f269a3474aac18968d2c892acf5aad741b418e39.jpg,สภาพสายไฟบนเสาไฟปากซอยเข้าวัดชัยพฤกษ์มาลาวรวิหาร ยังไม่ได้รับการจัดการเลยค่ะ ขออนุญาตส่งภาพประกอบนะคะ,"The cable of the power pole at the mouth of the alley into Chaiyapruek Temple, Warawihan Haven't been managed yet. May I send illustrations?",101
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d89e77dce7c428a766b61fb662dc25e9cb378822.jpg,แจ้งพื้นถนนฟุตบาท หน้าปากซอยเพชรเกษม 77/7 ฝั่งสะพานลอยค่ะ มีพื้นตัวหนอนทรุดเป็นรู เสี่ยงต่อการเดินสะดุดและตกลงไป,Notify the footpath floor In front of Soi Petchkasem 77/7 on the side of the overpass With the floor of the worm collapsing as a hole Risk of stumbling and falling,112
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2156db93fe64dd515865fd6105c0b9b80e4ee89e.jpg,ไฟถนนบนสะพานข้ามแยกพระราม9 (ที่ติดกับเซนทรัลพระราม9) ดับหมดทั้งสะพาน,Road lights on the Rama 9 Bridge (Next to Central Rama 9) completely extinguished the whole bridge,68
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/29fd862470fa270cff04b46f7e3ce10e46052fb0.jpg,ต้องการให้ทางเขตสาทรยกเลิกทางลาดที่ไม่ได้ใช้ประโยชน์แต่กลับถูกนำไปใช้เป็นที่จอดรถบริเวณร้านอาหารบ้านแม่ตามโลเคชั่นที่แจ้งไว้เนื่องจากทางลาดดังกล่าวมีขนาดกว้างเกินกว่าจำเป็นที่จะใช้เป็นทางเข้าออกประตูที่ทางร้านอาหารดังกล่าวอ้างว่ายังใช้เป็นทางเข้าออกรถตามรูปแนบจึงอยากให้หน่วยงานที่เกี่ยวข้องเร่งแก้ไขทำทางลาดซึ่งกว้างเกินกว่าประโยชน์กลับคืนให้เป็นทางเท้าเหมือนเดิมเพื่อแก้ไขและป้องกันปัญหาการนำรถมาจอดบนทางเท้าได้อย่างเด็ดขาดทั้งนี้รถที่นำมาจอดบนทางเท้าแห่งนี้อยู่เป็นประจำคือรถยนต์ mazda 3 สีเขียว ทะเบียนชย 3777 กท มาจอดอยู่เป็นปีๆแล้วทั้งๆที่แจ้งเรื่องปัญหาดังกล่าวผ่านทาง ศูนย์รับเรื่องกทม 1555 แต่กลับไม่ได้รับการแก้ไขเลยเอาแต่บอกว่าจะกวดขันไม่ให้เกิดการกระทำผิดอีกแต่สิ่งที่เห็นก็คือรถคันดังกล่าวก็จอดอยู่เป็นประจำแทบทุกวันตลอดทั้งวัน อย่าปล่อยให้คนทำผิดกฎหมายเป็นนิสัยโดยไม่หาทางป้องกันทั้งๆที่เจ้าหน้าที่ก็เห็นปัญหาอยู่,"Want the Sathorn area to stop the ramp that is not used, but instead are used as a parking space at Ban Mae according to the location that has been stated because the ramp is more than necessary to be used as a way. In and out of the door at the restaurant, claiming that it is still used as an entrance and exit as in the picture, so would like the relevant agencies to accelerate the solution, which is too wide to return to the same sidewalk to solve and prevent problems. Absolutely bringing the car on the sidewalk. The car that is parked on this sidewalk on a regular basis is the Mazda 3, green, registration for 3777. The center of Bangkok 1555, but has not been resolved at all, but only says that it will strictly cause the wrongdoing, but what you see is that the car is always daily throughout the day. Do not let people break the law as a habit without finding a way to prevent, even though the officers see the problem.",827
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/02c60dbed0887f357902310f84ce85ddd1365c72.jpg,ถนนในซอยเป็นหลุมลึก อันตรายมาก,The road in the alley is a very dangerous hole.,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d88977942674e84a5211e26b483647b0507b4655.jpg,"สวัสดีครับ ขอเสนอแนะเรื่องจำนวนครัวเรือนที่ได้รับผลกระทบ ในชุมชนตลาดน้อย เขตสัมพันธวงศ์ ทุกครั้งที่มีประกาศเตือนชุมชนนอกแนวคั้นกั้นน้ำ มีความแปลกใจมากครับที่ชุมชนตลาดน้อย มีครัวเรือนที่ได้รับผลกระทบเพียง 1 ครัวเรือนมาตลอดตั้งแต่ปีที่แล้วก็แบบนี้อยากแนะนำให้เจ้าหน้าที่ผู้เกี่ยวข้องควรลงพื้นที่สำรวจใหม่อีกครั้งนะครับ ลำพังในซอยศาลเจ้าโรงเกือก , ศาลเจ้าโจวซือกง , ซอยเจ้าสัวสอน , ซอยดวงตะวัน และบริเวณใกล้เคียงโดยรอบ แม้แต่หลังสำนักงานเขตสัมพันธวงศ์เอง ว่าเวลาน้ำท่วม ท่วมถึงไหนบ้าง บ้านไหนน้ำท่วมเข้าบ้านบ้าง เดือดร้อนในจุดใดประเด็นไหนบ้างที่เกี่ยวข้องกับสถานการณ์น้ำในขณะนี้บ้าง ซึ่งผมมั่นใจเลยว่ามีมากกว่า 1 ครัวเรือนแน่นอน ท่านผู้อำนวยการเขตท่านเพิ่งย้ายมารับตำแหน่งใหม่ จากเดิมคือสำนักงานเขตภาษีเจริญ นี่เองเป็นโอกาสดีแล้วครับ ที่ท่านจะได้ลงพื้นที่รับฟังปัญหาจากคนในชุมชนแต่มีข้อแนะนำอีกหนึ่งข้อ คือคิดว่า ท่านจะต้องได้ยินคำว่า ""ท่วมทุกปี"" จากใครสักคนไม่ว่าจะเป็นผู้อาศัยในชุมชนเอง หรือเจ้าหน้าที่เองก็ตามที อยากขอให้ท่านอย่าเห็นเป็นเรื่องที่สมควรทำใจให้เคยชิน แต่อยากให้นำไปเป็นวาระดำเนินการแก้ไขปัญหานี้อย่างยั่งยืน หรือแม้แต่เป็นสื่อกลางยื่นเสนอต่อท่านผู้ว่าราชการกรุงเทพมหานครในลำดับต่อไป ให้คำว่า ""ท่วมทุกปี"" หายไปจากภาพจำของชุมชน ก็จะเป็นสิ่งที่ช่วยพัฒนาชุมชนได้อย่างที่สุดครับ สุดท้ายขอเป็นกำลังใจให้ท่านผู้ว่าราชการกรุงเทพมหานคร ท่านผู้อำนวยการเขตสัมพันธวงศ์ ท่านหัวหน้าฝ่ายในสำนักงานเขตทุกฝ่าย รวมถึงท่านเจ้าหน้าที่ทุกท่านที่เกี่ยวข้องในการปฏิบัติงานลงพื้นที่ช่วยเหลือบรรเทาทุกข์ให้กับประชาชนทุกภาคส่วน ขอให้ทุกท่านมีความสุข สุขภาพแข็งแรง พักผ่อนให้เพียงพอ อย่าหักโหมมากเกินไปนะครับ ด้วยความเคารพและขอบพระคุณจากใจจริง","Hello, I recommend the number of households that are affected. In the market community Samphanthawong District Every time there is a warning of water outside the water barrier There is a surprise at the market community. There are only 1 household that has been affected since last year. This would recommend that the relevant officials should go to the survey area again. Alone in Soi Chao Chao Shrine, Zhouz Shrine, Soi Chao Chao Sua Sorn, Soi Duang Tawan and nearby Even after the Samphanthawong District Office That when the flood Where did you flood? Which house is flooded into the house? In any point, which issues are related to the water situation at the moment? Which I am sure that there are more than 1 household The director of the district, he just moved to take a new position. Formerly the Phasi Charoen District Office This is a good opportunity. That you will go to the area to listen to problems from people in the community, but there is another suggestion, which is to think that you will hear the word ""flood every year"" from someone, whether it is the residents of the community themselves. Or the staff itself Would like to ask you not to see it as something that should be accustomed But would like to be used as a sustainable solution for this problem Or even as a medium to present to the Governor of Bangkok. In the next order, the word ""flood every year"" disappear from the memory of the community. It will be the most helping to develop the community. Finally, I would like to encourage the governor of Bangkok. Director of Samphanthawong District The head of all departments Including all the officials involved in the operation to help relieve suffering for people in all sectors I wish you all happiness. healthy Get enough rest Don't overdo it. With respect and thank you from the heart",1540
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/19664ee59a89d4ee0d881a8501d1bebe5a24193d.jpg,ประชาราษฎร์สาย 1 ซอย 9 น้ำท่วมทั้งซอย เนื่องจากท้ายซอยเป็นแม่น้ำเจ้าพระยา ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,"Pracharat Sai 1, Soi 9, flooded the whole alley Since the end of the alley is the Chao Phraya River Shin height The flood has been over 1 week.",125
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7240fad6b8404994a082a2872f97415f57479b23.jpg,ร้านค้าน้ำส้ม วางแผงขาย ทุกวันนี้ บริเวณป้ายรถโดยสารประจำทาง ทุกวัน เวลาเช้า เป็นที่กีดขวางทางเดินเท้า และผู้รอรถประจำทาง,"The orange juice shop is on sale today, the bus stop every day. The morning time is obstructing the walking path. And those waiting for the bus",121
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c3326031666630c7b17edf4ba6cdea5cad86613e.jpg,การใช้เครื่องปรับอากาศในอาคาร ส่วนที่ต่อเติม รบกวนความเป็นอยู่ และ มีความเดือดร้อน.,The use of air conditioning in the building Additional part Interfere with the well -being and suffering.,83
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8560240fcc8d2f473f7764e518f61bb462a6a344.jpg,บ้านผมบ้านเลขที่157/28ตรงข้ามบ้านมีถุงขยะวางเต็มไปหมดส่งกลิ่นเหม็นทำไมพนักงานเก็บขยะถึงไม่เก็บครับ,"My house, house number 157/28, opposite the house, there are all garbage bags.",98
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d1438bb5db4c971969b77b4118808751a04e3385.jpg,1 น้ำท่วมขังในบ้าน บริเวณหน้าบ้านไม่มีท่อน้ำกทม ต้องไปลงที่เพื่อนบ้าน สร้างความเดือดร้อน ต้องการขอ กทม มาทำผาท่อน้ำ เจาะถนนทำท่อทิ้งน้ำเพื่อสูบลงระบายลงท่อ,"1 flooded in the house In front of the house, there is no Bangkok water pipe. Have to go to the neighbor Causing trouble, wanting to ask Bangkok to come to make a cliff, water pipe, drill the road, throw the pipe to pump into the pipe",155
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7cbf9fa7682cb2591792708062b591f64d33ef37.jpg,มีการทำทางลาดบริเวณปากซอยนราธิวาส 10 หน้าบริษัทมหาราตีจำกัดซึ่งไม่ได้ใช้ประโยชน์เป็นทางเข้าออกของรถยนต์แต่กลับนำรถมาอาศัยจอดบนทางเท้านั้นทั้งๆที่บริษัทแห่งนี้มีทางเข้าออกอยู่ภายในซอยนราธิวาส 10 นั่นเองจึงอยากให้ฝ่ายโยธาเขตสาทรทำทางลาดดังกล่าวให้กลายเป็นทางเท้าสาธารณะเพื่อประโยชน์แก่คนทั่วไปไม่ใช่กลายเป็นที่จอดรถส่วนบุคคลไป,"There is a ramp at the entrance of Soi Narathiwat 10 in front of the Maharai Company Limited, which does not use the entrance to the car, but instead bring the car to park on the sidewalk, although this company has an entrance to Soi Narathiwat. 10, so would like the Civil Sathorn Sathorn to make the ramp into a public side for the benefit of the general public, not a private parking lot.",324
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b44d30980ec9ca5fc064451d894ae2a3fcd3976.jpg,ขายของล้ำที่ลงในถนน เกะกะทางเท้า,Selling cutting -edge items in the sidewalk road,32
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7c65f2d63208bee7a36ad856d7a92af3a6630430.jpg,ถนนพังรถเข้าลำบากมีน้ำท่วมขังเดินทางลำบาก,"The road is broken, the car is difficult to enter, there is a flood, difficult to travel.",41
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/895aba07ed708511da9a8a64e0e1459dd27f9ecf.jpg,รบกวนค่ะ  เทียนทะเลซอย7 ซอยบัวดี ข้าง+หลังเซเวน  ถนนเป็นหลุมเป็นบ่อใหญ่ขึ้นเลื่อยๆ แต่ตอนนี้ถนนเกิดหลุมใหญ่ขึ้นมากๆๆ จึงอยากเรียนขอความอนุเคราะห์ เข้ามาปรับผิวจราจร หน่อยค่ะอันตรายมากๆ,"Please, Tian Talay, Soi 7, Soi Bua Di, beside+after Seven The road is a hole in a large pundit. But now the road is much bigger Therefore want to study for help Come in to adjust the traffic surface I am very dangerous.",184
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/071bfc77e16a971d883bb503c9fd64139345bb6b.jpg,ถนนยุบ,Collapse road,6
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0c7da3d14d7dccb241773b0ed4f6865605b5425d.jpg,"เรื่องที่ต้องการแจ้งคือการจอดรถบนทางเท้าในเขตสาทรที่มีการกระทำผิดซ้ำๆ หลายครั้งมากมาเป็นปีแล้วดังนี้เรื่องที่ 1. รถกระบะ ford ranger สีเงินทะเบียน บพ7631 เพชรบุรี,   รถยนต์ toyota altis สีทอง ทะเบียน วห9559 กท,   รถยนต์ toyota soluna สีเขียวทะเบียน กจ7811 กาญจนบุรี,   รถยนต์ suzuki swift สีขาว ทะเบียน 2กท 8856 กท,   รถยนต์ toyota vios สีเงิน ทะเบียน 1ขฬ 7403 กท,  รถยนต์ honda civic สีดำ ทะเบียน 7กว 3961 กท  รถทั้งหมดที่กล่าวมาด้านบนจะจอดรถบนทางเท้าโดยอาศัยทางลาดหน้าร้านอาหารละลานใกล้กับห้างแม็คโครสาทรบริเวณตีนทางขึ้นสถานี brt เทคนิคกรุงเทพซึ่งทางลาดดังกล่าวไม่ได้ใช้เป็นทางเข้าออกอาคารอีกต่อไปแล้วรถดังกล่าวทั้งหลายเลยยึดเป็นที่จอดรถทั้งที่ตรงนั้นก็เป็นจุดจอดรถเมล์สาธารณะแต่ก็แปลกที่ทางเขตสาทรกลับนำยางมะตอยไปปูทับทางลาดให้เสร็จสรรพแทนที่จะทำทางลาดคืนกลับให้เป็นทางเท้าสาธารณะโดยยกเลิกทางลาดที่ไม่ได้ใช้ประโยชน์นี้เสีย ตำแหน่งสถานที่ใน google map คือ PG6M+QX6 Bangkok ดูรูปประกอบด้านล่าง","The thing that I want to notify is to park the car on the sidewalk in Sathorn, which has repeated offenses. Many times have been a year as follows: The story 1. Ford Ranger pickup truck, silver, registration number 7631, Phetchaburi, Gold TOYOTA ALTIS car, registration number 9559, Green Toyota Soluna, registration number 7811, Kanchanaburi, Suzuki Swift. White, registration number 2, 8856, TOYOTA VIOS, silver, registration 1, 7403 ก, black Honda Civic, registration of 7 gum 3961. All the cars mentioned above will park on the sidewalk by using the way. The slope in front of the restaurant is dazzled to Makrosa Son at the foot of the Bangkok technique BRT station, which the ramp is no longer used as an entrance to the building. The public parking spot, but it is strange that the Sathorn area is required to put the rubber into the ramp to finish instead of making the ramp back to be a public side by canceling the slope that does not use this. The location on Google Map is PG6M+QX6 Bangkok. See the illustration below.",902
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8a6025b93c468b4c4fc3b82fcd5f86671da46385.jpg,เสียงรบกวนยามวิกาล,At night,18
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/43524edf16b2254b685e992672aac0b06ba9db23.jpg,รถเข็นขายน้ำผลไม้ ขายของทุกวัน กีดขวางทางเดินเท้า บริเวณหน้าธนาคารกสิกรไทย สุขุมวิท 33 พื้นที่บริเวณนี้ควรกวดขัน แผงลอย แผงค้าสลากกินแบ่ง พวกนักดนตรี  ตั้งค้าขาย เรี่ยไรอย่างเสรีทุกวัน,"Wheeller selling fruit juice every day, obstructing the pathway In front of Kasikorn Bank, Sukhumvit 33, this area should be tightening the lottery stalls. The musicians are free to sell every day.",185
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/61ec33610836a77bf3515dbf110011fb87fe0fe1.jpg,เสียงดังรำคาญ,Annoying,13
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f6517cdd83bd6a6ae43d45240af1a331d3c4d1ba.jpg,หลุมหน้า7/11พระราม9ซ13,Page 7/11 Rama 9 S 13,22
